,tBodyAcc-entropy()-X,"tBodyAcc-correlation()-X,Y","tBodyAcc-correlation()-Y,Z",tGravityAcc-mean()-Y,tGravityAcc-max()-X,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-energy()-Y,"tGravityAcc-arCoeff()-Y,1","tGravityAcc-arCoeff()-Y,3","tGravityAcc-arCoeff()-Z,2","tGravityAcc-arCoeff()-Z,4",tBodyGyro-max()-X,tBodyGyro-min()-X,"tBodyGyro-arCoeff()-Y,1","tBodyGyro-correlation()-Y,Z",tBodyGyroJerk-iqr()-Y,tGravityAccMag-arCoeff()1,fBodyAcc-max()-X,fBodyAcc-max()-Y,fBodyAccJerk-max()-Y,"fBodyAccJerk-bandsEnergy()-1,16",fBodyGyro-maxInds-X,fBodyGyro-meanFreq()-X,fBodyAccMag-mad(),fBodyAccMag-energy(),fBodyBodyGyroJerkMag-std(),"angle(Y,gravityMean)",label
5348,-0.094571239,0.67583449,-0.53640728,0.35214982,-0.5142601,0.99647883,-0.67215142,0.040000963,-0.65335648,-0.85811413,-0.83527446,0.90500039,0.89671339,-0.81400796,0.74078998,-0.24558776,-0.72860115,-0.96365259,-0.63249287,-0.80904903,-0.60224211,-0.91801307,-0.99946434,-1.0,-0.48636112,-0.69877223,-0.92291104,-0.97149288,-0.17463857,6
5350,-0.4760125,0.4119397,0.78276404,-0.23900016,-0.75216243,0.99658549,-0.67349626,-0.46820115,-0.85974568,-0.97506325,-0.97221036,0.88321756,0.87474169,-0.73705948,0.81783768,-0.4567651,-0.52673958,-0.97334347,-0.5664376,-0.93529492,-0.4641961,-0.94280181,-0.99963772,-1.0,-0.30906231,-0.65115628,-0.88772712,-0.97696396,0.25561643,6
5352,-0.61410893,0.34559574,0.87369791,-0.47381595,-0.79777507,0.91909161,-0.70926828,-0.50274475,-0.59172193,-0.98311074,-0.97917885,0.92161208,0.91409401,-0.75138262,0.92006218,-0.56117534,-0.58273076,-0.97705333,-0.44533895,-0.96952762,-0.70485293,-0.98673435,-0.99977589,-0.93333333,-0.0054025636,-0.73377782,-0.94963678,-0.96932627,0.43249609,6
5353,-0.31294754,-0.35813493,-0.43280722,-0.31253596,-0.81546405,0.97761612,-0.7331073,-0.46528325,-0.80144189,-0.84167353,-0.81892735,0.63691844,0.62538743,-0.76179555,0.83509497,-0.5755142,-0.38215683,-0.97483187,-0.38990623,-0.95406222,-0.762965,-0.97272468,-0.99949963,-1.0,-0.052996623,-0.87454533,-0.98428305,-0.97187237,0.30981523,6
5354,0.18517407,-0.63877732,0.74587786,-0.075586672,-0.83147815,0.98341671,-0.7340817,-0.29608638,-0.95286679,-0.98249373,-0.98676753,0.5237233,0.50947846,-0.78918003,0.80726461,-0.27679352,-0.33370924,-0.97149123,-0.45531596,-0.92591029,-0.72088465,-0.96668028,-0.99971352,-1.0,-0.58611638,-0.84957385,-0.97414401,-0.98154654,0.13709382,6
5356,0.35546848,0.41890777,0.76574565,0.39578304,-0.66159353,0.97603491,-0.70611861,0.1763339,-0.62494574,-0.9013633,-0.88515215,0.67749542,0.66569497,-0.83271403,0.80677788,-0.44874072,-0.52720988,-0.97543677,-0.27799786,-0.98331476,-0.74912525,-0.9488218,-0.99966176,-0.8,0.16957721,-0.89148144,-0.99008802,-0.98238952,-0.20387793,6
5357,0.65686003,0.79464616,-0.29380633,0.6310292,-0.60372698,0.90879672,-0.62985615,0.41986455,-0.16038599,-0.76709222,-0.76599826,0.79398451,0.7917937,-0.85492959,0.76989407,-0.50570059,-0.45685298,-0.97191136,-0.37271389,-0.93026432,-0.7522803,-0.95874225,-0.99959959,-1.0,-0.57314563,-0.84301738,-0.97856997,-0.9724684,-0.39404688,6
5358,0.64323791,-0.6565481,-0.94219399,0.78952488,-0.54640396,0.77452635,-0.538438,0.66462027,0.26700838,-0.71402174,-0.67494615,0.75861837,0.74822046,-0.88349226,0.76989407,-0.47903288,-0.35501276,-0.96695189,-0.4754277,-0.91975053,-0.82745784,-0.97736688,-0.99964324,-0.86666667,-0.42115986,-0.84433889,-0.98491936,-0.97783855,-0.54583286,6
5359,0.36939824,-0.54862146,-0.73656368,0.87270552,-0.43955987,0.61210823,-0.4825643,0.81858344,0.53263122,-0.66596581,-0.62179148,0.59101632,0.579381,-0.87586039,0.78373134,-0.61797233,-0.2599802,-0.96469384,-0.44412796,-0.97591344,-0.93580266,-0.97222005,-0.99976135,-1.0,-0.27434379,-0.9210067,-0.99682188,-0.9737167,-0.64824669,6
5360,-0.20387704,0.65081846,-0.75979495,0.88824309,0.055092471,0.53109624,-0.19366888,0.85817429,0.58727205,-0.89635368,-0.91931801,0.98102557,0.97889834,-0.64262759,0.88128184,-0.27939445,-0.030590838,-0.92537743,-0.60688808,-0.69486068,-0.76142961,-0.89500299,-0.99852778,-0.86666667,-0.41236754,-0.12150159,-0.46043276,-0.94178622,-0.69787654,6
5361,0.32165184,-0.082717243,-0.55679297,0.8577673,-0.27825978,0.53109624,-0.19366888,0.85817429,0.48010564,-0.63483807,-0.59279194,0.96201834,0.96784812,-0.68999716,0.88128184,-0.45009923,0.1454233,-0.94176099,-0.37960142,-0.95011812,-0.91251371,-0.92054382,-0.99892818,-0.8,-0.32959197,-0.87301432,-0.9923438,-0.95153827,-0.62901512,6
5362,0.54293213,0.21248488,-0.47422348,0.88037613,-0.24182605,0.50818265,-0.18084992,0.86035998,0.55819576,-0.73838312,-0.72608085,0.91244992,0.90812467,-0.70395979,0.85782462,-0.40540558,-0.093385795,-0.9500346,-0.57103941,-0.95301208,-0.93836934,-0.96863811,-0.99947014,-0.73333333,-0.20225661,-0.76490294,-0.93632451,-0.97659186,-0.67109524,6
5363,0.40881664,0.32877178,0.74564784,0.92239572,-0.1851145,0.43043135,-0.17390848,0.89389735,0.70756463,-0.74448515,-0.71232663,0.9308504,0.92914276,-0.73013867,0.85782462,-0.50370406,-0.19702425,-0.96103322,-0.35847164,-0.97819753,-0.80921856,-0.97129948,-0.9996208,-0.93333333,-0.14375514,-0.61986682,-0.90517853,-0.97110655,-0.75609775,6
5364,0.15098942,0.69742994,-0.031328908,0.93782219,-0.16486337,0.30006178,-0.12618252,0.90456522,0.76333622,-0.72202058,-0.68013065,0.9984991,0.99743111,-0.74203703,0.74036078,-0.28209979,-0.80868395,-0.99156826,-0.23007473,-0.93421488,-0.72421671,-0.97848864,-0.99988441,-1.0,-0.23866701,-0.72622834,-0.91712799,-0.97965951,-0.82491925,6
5365,-0.71867981,0.12433,0.94748759,0.89504335,-0.16486337,-0.0033463918,-0.070826387,0.85913068,0.61146474,-0.93338455,-0.92055923,0.97058986,0.96850187,-0.82561693,0.74036078,0.11466064,-0.070466591,-0.99611672,-0.24126406,-0.98070562,-0.7790425,-0.99127644,-0.99997458,-1.0,-0.31322108,-0.51468989,-0.77063105,-0.98362033,-0.70531877,6
5366,-0.68067296,0.77452304,0.87038728,0.85364467,-0.16750526,-0.38342886,-0.072916214,0.85892125,0.46619694,-0.94106586,-0.93188525,0.99259648,0.99157573,-0.92585123,0.75843179,-0.13596622,-0.69101905,-0.99801517,-0.30996951,-0.98867458,-0.93562585,-0.99017311,-0.99997199,-1.0,-0.0046576032,-0.92649861,-0.99637366,-0.99694411,-0.62621063,6
5367,-0.46449828,0.14147862,0.8811666,0.85089642,-0.18394274,-0.45216412,-0.072916214,0.85892125,0.45674372,-0.78508511,-0.78385191,0.87489344,0.89495448,-0.91326313,0.6970826,-0.026531274,0.051713536,-0.99753596,-0.15151585,-0.99607061,-0.96299942,-0.98404819,-0.99990979,-1.0,-0.23844359,-0.91751884,-0.99505176,-0.97100616,-0.62684468,6
5368,-0.61180446,-0.56321043,0.85966651,0.86534907,-0.18342919,-0.27991232,-0.082773341,0.86655525,0.50611881,-0.90665717,-0.89405173,0.99048905,0.98768998,-0.91326313,0.64423686,-0.34220841,-0.84773916,-0.99053258,-0.33571837,-0.92626379,-0.7438373,-0.9818156,-0.99978049,-1.0,-0.47502535,-0.31002044,-0.56331022,-0.96590055,-0.64950599,6
5371,-0.35889719,0.73244666,-0.8250386,0.85378562,-0.36520373,0.61722668,-0.38840043,0.80299389,0.47129009,-0.82793269,-0.80623996,0.98085862,0.9742217,-0.72426298,0.87826668,-0.53568305,-0.17779291,-0.97899291,-0.40617568,-0.93463537,-0.76600189,-0.9675439,-0.9997019,-1.0,-0.40575237,-0.69112733,-0.9275176,-0.96539923,-0.62317314,6
5372,-0.19761073,0.02604075,-0.80897923,0.80006706,-0.49760386,0.61726288,-0.38840043,0.80230652,0.29178615,-0.67877298,-0.63458837,0.83407558,0.82981005,-0.72426298,0.87580321,-0.40050821,-0.63267366,-0.97204897,-0.13784372,-0.98423572,-0.90346279,-0.9640721,-0.9996336,-1.0,0.13205483,-0.92081914,-0.99605239,-0.9621312,-0.5579167,6
5373,-0.19444758,0.2948577,-0.44634623,0.79666361,-0.49882981,0.61726288,-0.38667125,0.80230652,0.28065088,-0.27158818,-0.21811797,0.31742505,0.36359943,-0.80051401,0.76136393,-0.046597807,-0.38917066,-0.9582191,0.49207872,-0.96328515,-0.95897733,-0.92647078,-0.99927884,-1.0,-0.12529761,-0.9507117,-0.99739543,-0.94516795,-0.55634204,6
5374,-0.46760208,0.66691144,-0.90542913,0.80203794,-0.49882981,0.63518937,-0.41819167,0.7943061,0.29760134,-0.54505174,-0.49548421,0.67814737,0.67196138,-0.82190677,0.76136393,-0.039926219,0.010429393,-0.95980314,0.2045589,-0.94198868,-0.76666586,-0.92747745,-0.9993287,-1.0,-0.44507531,-0.84871131,-0.97893402,-0.94996964,-0.56061863,6
5375,-0.63447112,0.70287599,-0.91673735,0.77424305,-0.49917468,0.69674995,-0.44111409,0.7437777,0.21277282,-0.67759923,-0.63521071,0.71735953,0.70713949,-0.81905221,0.78984778,-0.18793018,0.03329996,-0.96606081,-0.51068538,-0.95115988,-0.81396019,-0.94911853,-0.99979418,-0.93333333,0.076726078,-0.86409424,-0.98205747,-0.97789354,-0.52971207,6
5376,-0.3774698,0.2268088,-0.96046873,0.74428654,-0.53859279,0.69710736,-0.44111409,0.74325696,0.12161674,-0.72304126,-0.68493636,0.67101188,0.65898225,-0.81547837,0.82627129,-0.27739416,0.51695909,-0.97854671,-0.52086859,-0.97990348,-0.77216205,-0.96233936,-0.99986792,-1.0,-0.28857816,-0.89172302,-0.99064612,-0.98173426,-0.4968347,6
5377,-0.52612663,0.18721386,-0.8568614,0.76793092,-0.5560119,0.69710736,-0.44730477,0.74325696,0.1935226,-0.81394371,-0.78900618,0.70157588,0.69091955,-0.81547837,0.82822874,-0.20723821,0.17545025,-0.97500305,-0.52281367,-0.98140426,-0.90086059,-0.98193747,-0.99986764,-0.86666667,-0.36516416,-0.89130844,-0.99178005,-0.98042421,-0.52112445,6
5378,-0.011513189,0.15492749,-0.67490778,0.80962506,-0.55609604,0.6505888,-0.44858936,0.78446875,0.32228115,-0.67502431,-0.65600349,0.69844561,0.70851178,-0.75814031,0.82156535,-0.31829245,0.39734071,-0.95572249,-0.40618937,-0.96803143,-0.94218774,-0.95160248,-0.99978099,-0.93333333,-0.39262985,-0.88937585,-0.99114292,-0.97379817,-0.56611013,6
5380,0.41394326,0.073952642,0.0063415485,-0.13746477,0.8916743,0.11753304,0.97694229,-0.12670202,-0.97208062,-0.53406328,-0.60458932,0.61323061,0.6314943,-0.29417274,0.53488069,-0.49821466,0.13592048,-0.82029632,-0.16016889,-0.57109622,-0.19769196,-0.50939107,-0.93937105,-0.93333333,-0.53136321,-0.64766645,-0.92248748,-0.76109006,0.17790297,1
5381,0.46619097,0.12291533,-0.00084661455,-0.14202813,0.89723617,0.079029986,0.97939691,-0.12670202,-0.97020005,-0.38987177,-0.43236299,0.31402492,0.34549033,-0.30940816,0.47025587,-0.46393406,0.14770114,-0.7839105,-0.14679923,-0.58219568,-0.28890817,-0.39394343,-0.93389328,-0.93333333,-0.46343704,-0.59765604,-0.90829621,-0.73935775,0.18088103,1
5382,0.37357617,0.1047259,0.0067844159,-0.13462816,0.89723617,0.081015373,0.98296622,-0.11661618,-0.97374864,-0.32905673,-0.36349566,0.26320827,0.29970288,-0.40426216,0.47025587,-0.49498377,0.18889799,-0.82003064,-0.11409784,-0.61884121,-0.36061414,-0.39188586,-0.94004885,-0.93333333,-0.29292558,-0.62113999,-0.91798842,-0.75061119,0.17571597,1
5383,0.45894558,0.143418,0.002671975,-0.13411237,0.89512986,0.081507643,0.98296622,-0.11107502,-0.97401529,-0.27167685,-0.31746776,0.35143129,0.37811343,-0.53086375,0.46154365,-0.62953782,0.231651,-0.87103671,-0.096393849,-0.63736689,-0.37415615,-0.52028569,-0.95714939,-0.93333333,-0.18001711,-0.6124925,-0.91667327,-0.79383093,0.17541385,1
5384,0.39908812,0.10892448,-0.086522094,-0.13898759,0.89846846,0.081507643,0.98384111,-0.11941461,-0.97173795,-0.40067941,-0.45278267,0.44041817,0.45860774,-0.29088131,0.43017666,-0.67536348,0.31713249,-0.85218481,-0.10853372,-0.78160977,-0.53130094,-0.62101448,-0.94979944,-0.93333333,-0.21226856,-0.5671505,-0.89923955,-0.79841421,0.17871275,1
5387,0.53146934,0.26617804,-0.091633918,-0.13713687,0.89316388,0.12792122,0.96407277,-0.11958438,-0.97253683,-0.38377033,-0.42735147,0.60081849,0.61319779,-0.50160033,0.4906335,-0.49015033,0.37152378,-0.84359326,-0.096879329,-0.7443271,-0.51238769,-0.54359708,-0.93446807,-0.93333333,-0.50030517,-0.52686269,-0.87349887,-0.78616816,0.17786131,1
5388,0.39358107,0.1402704,-0.069856237,-0.12987627,0.89975591,0.11648056,0.97481819,-0.10838052,-0.97585868,-0.39312147,-0.43357674,0.51247474,0.55089759,-0.52488354,0.43789875,-0.43744549,0.29621421,-0.82116164,-0.094605431,-0.66119996,-0.38273581,-0.49406627,-0.94972571,-0.93333333,-0.37842572,-0.58048126,-0.90594488,-0.75626094,0.17248578,1
5389,0.41953295,0.098673149,-0.015940045,-0.13527204,0.89975591,0.087138916,0.98529901,-0.12110029,-0.97338821,-0.41035908,-0.45083965,0.36079079,0.39496417,-0.48266434,0.43789875,-0.5084751,0.13341413,-0.82207942,-0.13826898,-0.65125236,-0.39009101,-0.54897509,-0.95293306,-0.93333333,-0.30667029,-0.60079635,-0.91122384,-0.75321554,0.17598052,1
5390,0.43643411,0.12286237,-0.02387324,-0.14622349,0.89846152,0.078600966,0.98033458,-0.12713388,-0.96821929,-0.36114404,-0.39912605,0.27511582,0.30687882,-0.48266434,0.48684564,-0.44555391,0.18791225,-0.78856979,-0.10774226,-0.6589294,-0.39606475,-0.54026341,-0.95281372,-0.93333333,-0.41292778,-0.61214362,-0.91787973,-0.76301298,0.18354749,1
5391,0.38813126,0.11443231,0.030486614,-0.14705253,0.89652608,0.073561042,0.98033458,-0.12713388,-0.96784694,-0.42303053,-0.47860981,0.24001147,0.26446363,-0.5492759,0.51792278,-0.4862611,0.29686788,-0.81573328,-0.29158446,-0.63641049,-0.3151441,-0.62411724,-0.93819921,-0.93333333,-0.18210918,-0.59487937,-0.90683518,-0.76319125,0.18429443,1
5392,0.31616341,0.094829004,0.21814446,-0.14627953,0.89351695,0.073832542,0.97782422,-0.13300013,-0.96820579,-0.44674911,-0.52021857,0.28115744,0.30606065,-0.37387054,0.59941302,-0.55280942,0.24590017,-0.82230502,-0.2180322,-0.59817628,-0.20616032,-0.45205441,-0.93090906,-0.93333333,-0.34272656,-0.50077281,-0.86468224,-0.74210937,0.18385537,1
5393,0.21955935,0.14890458,0.13968834,-0.15774983,0.89351695,0.082028866,0.97362066,-0.14286077,-0.96220062,-0.36013412,-0.4065221,0.41662789,0.45719003,-0.37387054,0.34521656,-0.50310572,0.19371771,-0.81264891,-0.17954831,-0.6102574,-0.30461365,-0.39028053,-0.94474896,-0.93333333,-0.37724481,-0.54342221,-0.88571106,-0.72669518,0.19176388,1
5394,0.36245847,0.11964825,0.016663014,-0.16032258,0.88988764,0.082028866,0.97362066,-0.14286077,-0.96086846,-0.33736115,-0.37661468,0.39698309,0.43002675,-0.40717867,0.34521656,-0.51554019,0.28859831,-0.8257744,0.0129973,-0.64119516,-0.43779921,-0.3657671,-0.94484957,-0.93333333,-0.32246262,-0.59952961,-0.90499756,-0.73544179,0.19357327,1
5395,0.3908659,0.16658122,-0.0093360746,-0.15085082,0.89258789,0.081042085,0.97400199,-0.14041839,-0.96590584,-0.30705248,-0.35621745,0.36844992,0.39314553,-0.41203176,0.47104296,-0.49640215,0.38912717,-0.82249487,-0.1272332,-0.57507661,-0.4355121,-0.4198118,-0.94229928,-0.93333333,-0.36964866,-0.58236028,-0.88992607,-0.76853391,0.18703712,1
5396,0.28300393,0.13132617,0.023341012,-0.14722962,0.89258789,0.078588967,0.97444709,-0.12811146,-0.96780004,-0.3567505,-0.39175017,0.37671913,0.40063054,-0.34401007,0.54005247,-0.45496288,0.32195026,-0.81912743,-0.27686869,-0.63360379,-0.36429839,-0.53503482,-0.95666574,-0.93333333,-0.1119268,-0.50997514,-0.89032708,-0.79947976,0.18454095,1
5397,0.31410922,0.0014207639,0.049915583,-0.15273716,0.89197459,0.082793188,0.97444709,-0.13043742,-0.96496484,-0.35977917,-0.41645352,0.25169547,0.2790029,-0.34401007,0.54005247,-0.55208585,0.28494437,-0.80851234,-0.1151294,-0.65239432,-0.30794788,-0.51207979,-0.94485148,-0.93333333,-0.28992888,-0.52995897,-0.88944631,-0.77045274,0.18825742,1
5398,0.38512458,0.067641148,0.075666504,-0.15088301,0.89254454,0.083448375,0.97599876,-0.13043742,-0.96580549,-0.3568201,-0.40461972,0.30344204,0.33609226,-0.46912593,0.48947329,-0.55477615,0.29967026,-0.82389987,-0.0013625575,-0.68378842,-0.53506436,-0.5468401,-0.94026722,-0.93333333,-0.42842618,-0.5511076,-0.89729287,-0.76527124,0.18700579,1
5399,0.47071567,0.28373192,-0.024581821,-0.14432864,0.89367368,0.083448375,0.97599876,-0.12976269,-0.96913752,-0.45695736,-0.49052657,0.43946082,0.47019336,-0.45784085,0.48947329,-0.5204862,0.36002811,-0.83833236,-0.046516566,-0.82980127,-0.68034302,-0.65124363,-0.92692917,-0.93333333,-0.36611205,-0.58059486,-0.91021908,-0.74511058,0.18246843,1
5400,0.46685897,0.0040908597,-0.0011470034,-0.1420535,0.9111259,0.078516785,0.97860845,-0.14823767,-0.96801366,-0.59989237,-0.60627021,0.64762424,0.66057646,-0.28259987,0.52581023,-0.40937225,0.21632435,-0.8372685,-0.015707083,-0.68009807,-0.39825386,-0.525424,-0.93480611,-0.93333333,-0.29692881,-0.53954165,-0.89443721,-0.70633725,0.18088487,1
5401,0.37261568,-0.045628035,0.095717603,-0.166437,0.8920307,0.078183159,0.97979917,-0.14823767,-0.95746761,-0.41930834,-0.46193495,0.60549331,0.65809184,-0.4549863,0.53497044,-0.37942553,0.25625678,-0.81843114,-0.010636505,-0.6081488,-0.34380311,-0.57417353,-0.9371225,-0.93333333,-0.23248302,-0.67269525,-0.92982681,-0.74920416,0.19754798,1
5402,0.2809083,0.049088633,0.1806342,-0.15697466,0.8920307,0.058733544,0.9776887,-0.14124792,-0.96271581,-0.40331174,-0.44849804,0.52048835,0.55643263,-0.4365113,0.38901733,-0.35766944,0.24809535,-0.83313579,-0.07051074,-0.56305237,-0.31422139,-0.58243627,-0.95075122,-0.93333333,-0.43966873,-0.59446693,-0.91629142,-0.78206894,0.19123228,1
5403,0.30734964,0.04033531,0.21958481,-0.15104003,0.89100372,0.06297035,0.97326696,-0.13055968,-0.9658651,-0.39601406,-0.45001934,0.50780771,0.55830995,-0.41675557,0.38901733,-0.31432928,0.22065596,-0.77557154,0.035038367,-0.5105585,-0.33562003,-0.44030181,-0.93275122,-0.93333333,-0.22890449,-0.58726965,-0.90798942,-0.75862371,0.18740252,1
5404,0.50941312,-0.024325253,0.24901896,-0.15522542,0.89121471,0.076539887,0.97326696,-0.13604258,-0.96363387,-0.3942998,-0.46294951,0.47840336,0.53113044,-0.41675557,0.5226309,-0.30038899,0.2565853,-0.74925885,0.017650478,-0.54535943,-0.35247016,-0.46883645,-0.9225681,-0.93333333,-0.34308588,-0.60386428,-0.91549509,-0.76198216,0.19022411,1
5405,0.57877105,-0.096174543,0.26758597,-0.15792394,0.89360651,0.076539887,0.97925517,-0.13604258,-0.96224904,-0.26852196,-0.33963116,0.39023635,0.4351015,-0.41035701,0.54282447,-0.48282119,0.18179564,-0.79780045,-0.16860102,-0.52346868,-0.29397357,-0.47602784,-0.9306193,-0.93333333,-0.31168773,-0.515358,-0.88711234,-0.76967143,0.19177613,1
5406,0.54423864,-0.16150771,0.10899124,-0.15656105,0.90488925,0.071453355,0.98083341,-0.13364702,-0.96298855,-0.25145049,-0.31887446,0.27389074,0.32632827,-0.41035701,0.55915244,-0.47678993,0.17821161,-0.76427835,-0.038473209,-0.49695822,-0.31248793,-0.45563532,-0.93664998,-0.93333333,-0.33515716,-0.49848432,-0.87073479,-0.75124056,0.19049093,1
5407,0.42904796,-0.097755732,-0.0063327461,-0.15028765,0.90488925,0.072001974,0.98678569,-0.13364702,-0.96614286,-0.35591152,-0.41365519,0.28866999,0.33503254,-0.47549587,0.50179312,-0.38573412,0.24885909,-0.79476714,0.10193354,-0.55523912,-0.35701219,-0.44807543,-0.92395193,-0.93333333,-0.2658641,-0.61299681,-0.90348149,-0.76409535,0.18605155,1
5408,0.38146056,-0.013038415,0.069791713,-0.13899125,0.90390418,0.080096212,0.98143741,-0.1221521,-0.97173393,-0.31783711,-0.36480244,0.41922574,0.46721943,-0.39451884,0.50179312,-0.44625393,0.27617653,-0.81484719,-0.16408984,-0.54641301,-0.26761545,-0.48305145,-0.9115906,-0.93333333,-0.021786009,-0.56812232,-0.88828388,-0.77705611,0.17863667,1
5409,0.32563497,0.035019359,0.054152594,-0.13227588,0.89578805,0.093310048,0.98143741,-0.11143784,-0.97481325,-0.23183747,-0.27218154,0.37830556,0.41285049,-0.39451884,0.44276563,-0.40905506,0.17919667,-0.76986331,-0.23534647,-0.55136804,-0.27637506,-0.44454897,-0.91362023,-0.93333333,-0.29132777,-0.53463204,-0.87605508,-0.77886479,0.17412212,1
5410,0.31893948,0.18171091,-0.0053766573,-0.13282531,0.89578805,0.093310048,0.97992278,-0.11175302,-0.97455444,-0.3237283,-0.37009631,0.42059063,0.45159229,-0.40034496,0.44276563,-0.37832074,0.19473635,-0.75836145,-0.23725985,-0.57323419,-0.32388701,-0.49407645,-0.91584744,-0.93333333,-0.41668544,-0.58423316,-0.89765797,-0.78275867,0.17451171,1
5411,0.35364469,0.22762452,0.03531517,-0.13834613,0.89286018,0.083842827,0.97992278,-0.11604253,-0.97205882,-0.35364537,-0.40091987,0.36587661,0.40878861,-0.49668343,0.54644845,-0.52730855,0.2891362,-0.76809865,-0.20034782,-0.54412198,-0.26579246,-0.40185478,-0.92362911,-0.93333333,-0.2257905,-0.54873975,-0.88881605,-0.75302402,0.17840688,1
5412,0.34966117,0.023271587,0.11728237,-0.14008027,0.89286018,0.076883193,0.9801873,-0.11604253,-0.97126711,-0.27626774,-0.32138262,0.27115264,0.32150818,-0.26421283,0.46446957,-0.56057961,0.33004924,-0.77211547,-0.14641671,-0.53601531,-0.26870289,-0.48530368,-0.93652089,-0.93333333,-0.37971001,-0.49735327,-0.86542764,-0.73591446,0.17959546,1
5413,0.39709866,-0.010841107,0.027362357,-0.14143496,0.89658549,0.078912265,0.9801873,-0.11863243,-0.97061472,-0.26776354,-0.29651932,0.37605842,0.42617935,-0.26421283,0.41914047,-0.5218217,0.33352652,-0.75648199,-0.16096421,-0.55619786,-0.33545772,-0.42919565,-0.93290031,-0.93333333,-0.4432797,-0.55416755,-0.89234195,-0.75891209,0.18042509,1
5414,0.32961848,0.25387562,-0.25777484,-0.14622944,0.89658549,0.078912265,0.98214095,-0.12436142,-0.96827963,-0.22610194,-0.23239939,0.43466752,0.47109187,-0.37278633,0.27927807,-0.45105739,0.072356368,-0.7994859,-0.26681615,-0.63624523,-0.57513755,-0.56553354,-0.94903642,-0.93333333,-0.27455831,-0.59847139,-0.91833333,-0.77296153,0.18369179,1
5416,0.22656682,0.14799693,-0.058556135,-0.13781689,0.8931703,0.09086692,0.97734855,-0.12585634,-0.97212418,-0.42037573,-0.44641518,0.55733194,0.58888392,-0.27088386,0.55095158,-0.4143655,0.12279416,-0.83826205,-0.18615729,-0.63289086,-0.39065787,-0.5546065,-0.95387002,-0.93333333,-0.088713907,-0.5548619,-0.886653,-0.77940689,0.17812368,1
5417,0.4363373,-0.44211982,-0.31288416,-0.056816229,0.88804813,0.13346861,0.9533597,-0.085663848,-0.99654394,-0.52741628,-0.51883097,0.75294773,0.76659031,-0.40201805,0.40991909,-0.36910341,-0.10193699,-0.7654799,-0.5028669,-0.040650157,-0.52788763,-0.43221064,-0.78252451,-0.93333333,-0.1277331,-0.15082067,-0.67162085,-0.60896221,0.12308441,3
5418,0.52150919,-0.51014053,-0.40716315,-0.058869604,0.88317044,0.13346861,0.96180721,-0.048324795,-0.9965431,-0.42505992,-0.47161516,0.52155896,0.56747434,-0.40201805,0.34994502,-0.3850216,-0.052842741,-0.73539695,-0.5017023,-0.1381515,-0.35370303,-0.46759957,-0.752177,-0.93333333,-0.21306494,-0.036708111,-0.56651067,-0.61086282,0.12440333,3
5419,0.3218249,-0.55060995,-0.26439118,-0.075146576,0.90345037,0.12020397,0.96500489,-0.062024744,-0.99352257,-0.40646565,-0.43579138,0.5080694,0.53474939,-0.42255836,0.11725223,-0.31043593,-0.18105565,-0.72041754,-0.64050042,-0.16818121,-0.54589315,-0.4432331,-0.79266142,-1.0,-0.37165863,-0.082300627,-0.60537503,-0.58868077,0.13552758,3
5420,0.19805789,-0.47286613,-0.088622544,-0.078199477,0.90690835,0.10151521,0.96650435,-0.062024744,-0.99294437,-0.38047063,-0.43187455,0.50784588,0.52799072,-0.39482613,0.11725223,-0.25767553,-0.14102423,-0.72824359,-0.5630794,-0.37499862,-0.555473,-0.53669513,-0.80296802,-1.0,-0.33050742,-0.093528568,-0.66828682,-0.63625059,0.13740751,3
5421,0.44671947,-0.49871859,-0.065902731,-0.073443596,0.90690835,0.10361117,0.97703808,-0.053832176,-0.99405385,-0.47322438,-0.5056304,0.42456261,0.44214779,-0.29610627,0.24831788,-0.3838829,-0.052547071,-0.72652107,-0.46327071,0.0088374025,-0.3677015,-0.55755331,-0.78722931,-0.93333333,-0.30144369,0.0021151262,-0.55690919,-0.68829117,0.13417123,3
5422,0.35569953,-0.46547332,-0.018653902,-0.06916441,0.91031268,0.11350641,0.97703808,-0.05845417,-0.99474692,-0.51281801,-0.50989113,0.37848016,0.41203943,-0.28632515,0.24831788,-0.57931005,0.020379739,-0.74231754,-0.40382755,-0.10609722,-0.51713064,-0.49155047,-0.82662562,-1.0,-0.51019427,-0.062976401,-0.59674849,-0.66188403,0.13113267,3
5423,0.34936434,-0.53358314,-0.30058246,-0.077640571,0.91031268,0.11350641,0.97682795,-0.065908824,-0.99267905,-0.50306704,-0.53999281,0.35230093,0.39119369,-0.18734174,0.36004858,-0.47233295,-0.020126253,-0.80169867,-0.26444641,-0.10684914,-0.36987698,-0.49427103,-0.86470005,-1.0,0.12264523,-0.15043,-0.66191173,-0.61132934,0.13685627,3
5424,0.5388125,-0.511124,-0.42687009,-0.084809155,0.90218084,0.10544969,0.97682795,-0.065908824,-0.99133302,-0.32458991,-0.38819862,0.40231493,0.43613293,-0.18734174,0.41630556,-0.39233616,-0.14617713,-0.78410784,-0.37432486,-0.00076378894,-0.41734268,-0.27158811,-0.81197095,-0.93333333,-0.22908038,-0.03899012,-0.59812567,-0.58589093,0.14180569,3
